name,nitrogen,phosphorus,potassium,calcium,magnesium,sulfur,copper,chlorine,boron,iron,zinc,manganese,molybdenum,nickel,cobalt,sodium,oxygen,carbondioxide,ph_min,ph_max,EC_min,EC_max,temp,humidity,light,growth_stage,type
turnips,299000.00,151840.00,361530.00,181650.00,87360.00,45150.00,2040.00,3162.00,2080.00,16320.00,7280.00,9270.00,405.60,301.59,100.53,629.49,6.99,1185.00,5.20,6.60,1.20,1.70,26.00,54.00,330.00,vegetative,root_vegetable
turnips,93450.00,46000.00,113000.00,56000.00,29290.00,15150.00,606.00,918.00,505.00,5150.00,3090.00,4120.00,114.40,452.39,345.58,493.10,4.14,595.00,5.30,6.50,0.70,1.10,21.00,57.00,300.00,seedling,root_vegetable
turnips,95000.00,50470.00,120510.00,64050.00,31200.00,16800.00,714.00,1040.00,618.00,6300.00,4120.00,5200.00,130.00,527.79,129.59,489.60,5.11,600.00,5.20,6.60,0.80,1.30,23.00,58.00,310.00,harvesting,root_vegetable
turnips,499000.00,238360.00,601960.00,307650.00,151000.00,74550.00,3876.00,5824.00,3780.00,31310.00,14700.00,17000.00,560.00,376.99,241.90,503.59,6.17,1750.00,5.10,6.70,1.00,1.40,29.00,51.00,375.00,flowering,root_vegetable
upland cress,210000.00,121200.00,226600.00,112200.00,50500.00,25250.00,1530.00,3030.00,1545.00,15150.00,8400.00,8400.00,306.00,534.07,296.88,167.86,5.54,600.00,6.00,6.50,0.80,1.20,22.00,65.00,350.00,vegetative,leafy_greens
upland cress,72100.00,40400.00,80800.00,36050.00,20600.00,10300.00,525.00,840.00,525.00,3030.00,2020.00,2040.00,80.80,471.24,433.54,538.56,5.75,500.00,6.00,6.50,1.10,1.60,20.00,70.00,300.00,seedling,leafy_greens
upland cress,72100.00,40400.00,84000.00,36750.00,21000.00,10500.00,505.00,824.00,525.00,3000.00,2060.00,2060.00,83.20,505.80,180.64,377.69,8.50,500.00,6.00,6.50,1.50,2.00,20.00,70.00,300.00,harvesting,leafy_greens
upland cress,288400.00,168000.00,291200.00,173400.00,73500.00,35350.00,2040.00,4040.00,2080.00,20800.00,10200.00,10400.00,416.00,301.59,30.16,643.48,4.57,750.00,6.00,6.50,0.90,1.40,24.00,60.00,400.00,flowering,leafy_greens
violas,60000.00,41200.00,51000.00,41200.00,30900.00,31200.00,707.00,840.00,707.00,6060.00,4160.00,4080.00,130.00,320.44,405.27,727.41,3.30,540.00,6.00,6.50,0.90,1.40,24.00,62.00,270.00,vegetative,edible_flowers
violas,30300.00,20200.00,25250.00,20800.00,15300.00,15300.00,404.00,510.00,412.00,4080.00,3120.00,3120.00,81.60,549.78,125.66,503.59,6.50,440.00,6.00,6.50,1.20,1.80,22.00,67.00,220.00,seedling,edible_flowers
violas,30000.00,20000.00,25250.00,20200.00,15600.00,15600.00,412.00,510.00,408.00,4200.00,3120.00,3000.00,82.40,923.63,109.96,944.23,8.49,440.00,6.00,6.50,0.80,1.20,22.00,67.00,220.00,harvesting,edible_flowers
violas,93600.00,60000.00,78000.00,61800.00,45900.00,45000.00,1030.00,1260.00,1020.00,9270.00,6120.00,6300.00,206.00,461.81,82.94,262.29,8.91,640.00,6.00,6.50,1.20,1.80,26.00,57.00,320.00,flowering,edible_flowers
violets,81600.00,61200.00,71400.00,61200.00,51500.00,52000.00,1236.00,1400.00,1236.00,12480.00,10400.00,10300.00,202.00,518.36,282.74,419.66,4.36,570.00,6.00,6.50,1.20,1.70,26.00,60.00,290.00,vegetative,edible_flowers
violets,40800.00,31200.00,35000.00,31500.00,25500.00,25000.00,618.00,728.00,630.00,6180.00,5250.00,5000.00,100.00,1165.53,186.92,209.83,6.65,470.00,6.00,6.50,0.70,1.10,24.00,65.00,240.00,seedling,edible_flowers
violets,41600.00,31200.00,36400.00,30600.00,25750.00,26000.00,618.00,721.00,606.00,6060.00,5150.00,5250.00,101.00,301.59,89.54,734.40,3.90,470.00,6.00,6.50,0.80,1.30,24.00,65.00,240.00,harvesting,edible_flowers
violets,122400.00,94500.00,108150.00,94500.00,75750.00,77250.00,1818.00,2184.00,1854.00,18900.00,15600.00,15000.00,300.00,549.78,113.10,1150.56,4.38,670.00,6.00,6.50,1.50,2.00,28.00,55.00,340.00,flowering,edible_flowers
wasabi,61200.00,41200.00,50500.00,41200.00,30300.00,30600.00,721.00,808.00,707.00,6060.00,4160.00,4160.00,133.90,678.58,198.97,587.52,5.09,540.00,6.00,6.50,2.50,3.00,24.00,62.00,270.00,vegetative,exotic_plants
wasabi,30900.00,20200.00,25000.00,21000.00,15300.00,15150.00,412.00,505.00,416.00,4000.00,3120.00,3120.00,80.00,681.73,163.36,1028.16,7.73,440.00,6.00,6.50,1.50,2.00,22.00,67.00,220.00,seedling,exotic_plants
wasabi,31500.00,20800.00,25500.00,20400.00,15600.00,15000.00,416.00,510.00,416.00,4160.00,3000.00,3150.00,80.80,879.65,61.26,734.40,6.73,440.00,6.00,6.50,2.00,2.50,22.00,67.00,220.00,harvesting,exotic_plants
wasabi,91800.00,61200.00,76500.00,61200.00,47250.00,47250.00,1050.00,1200.00,1010.00,9000.00,6180.00,6120.00,204.00,483.81,61.26,1003.68,6.88,640.00,6.00,6.50,1.50,2.00,26.00,57.00,320.00,flowering,exotic_plants
watercress,206000.00,120000.00,222200.00,112200.00,52500.00,25750.00,1575.00,3060.00,1515.00,15450.00,8080.00,8080.00,306.00,395.84,106.81,461.62,7.45,600.00,6.00,6.50,2.50,3.00,22.00,65.00,350.00,vegetative,leafy_greens
watercress,70700.00,41200.00,81600.00,36400.00,20400.00,10400.00,515.00,808.00,500.00,3150.00,2020.00,2040.00,80.00,1165.53,54.66,209.83,8.09,500.00,6.00,6.50,1.50,2.00,20.00,70.00,300.00,seedling,leafy_greens
watercress,73500.00,40400.00,80000.00,35350.00,20600.00,10300.00,510.00,840.00,525.00,3030.00,2000.00,2080.00,81.60,508.94,392.70,1346.40,8.58,500.00,6.00,6.50,2.00,2.50,20.00,70.00,300.00,harvesting,leafy_greens
watercress,291200.00,168000.00,285600.00,176800.00,72800.00,36050.00,2080.00,4120.00,2100.00,20400.00,10100.00,10200.00,404.00,885.93,87.96,563.04,7.29,750.00,6.00,6.50,1.30,1.70,24.00,60.00,400.00,flowering,leafy_greens
watermelon,308040.00,153920.00,365160.00,178770.00,87720.00,45450.00,2121.00,3300.00,2163.00,18360.00,7140.00,9360.00,412.00,644.03,490.09,297.26,4.16,1195.00,5.60,7.00,1.10,1.60,27.00,56.00,330.00,vegetative,fruitables
watermelon,93000.00,49350.00,122850.00,58800.00,29120.00,16320.00,510.00,936.00,500.00,5100.00,2020.00,3030.00,110.00,461.81,125.66,356.71,4.06,595.00,5.70,6.90,2.00,2.60,21.00,57.00,305.00,seedling,fruitables
watermelon,98940.00,52000.00,121200.00,62830.00,32550.00,17170.00,800.00,1155.00,728.00,6180.00,3150.00,4200.00,153.00,540.35,117.81,251.80,5.78,615.00,5.60,7.00,1.00,1.40,23.00,58.00,310.00,harvesting,fruitables
watermelon,500000.00,242400.00,617100.00,303960.00,161200.00,73730.00,3914.00,5985.00,3700.00,31310.00,14700.00,17850.00,588.00,571.77,169.65,398.68,6.91,1760.00,5.50,7.10,1.50,2.00,29.00,53.00,375.00,flowering,fruitables
wax gourd,410000.00,270400.00,464600.00,294000.00,189000.00,98800.00,7140.00,8000.00,7000.00,71400.00,57200.00,57000.00,1236.00,999.03,119.38,419.66,7.27,1300.00,4.50,6.20,1.10,1.60,43.00,85.00,490.00,vegetative,curcurbits
wax gourd,214200.00,140000.00,241500.00,151500.00,78000.00,62400.00,5050.00,5720.00,5000.00,46800.00,40800.00,44100.00,728.00,213.63,203.42,566.54,8.09,740.00,4.80,6.10,1.00,1.40,41.00,105.00,470.00,seedling,curcurbits
wax gourd,218400.00,153000.00,232300.00,166400.00,80000.00,68250.00,5665.00,6300.00,5665.00,51500.00,47250.00,48410.00,832.00,1011.59,82.94,307.75,6.67,750.00,4.90,6.00,1.40,1.90,44.00,110.00,490.00,harvesting,curcurbits
wax gourd,634400.00,380000.00,680000.00,416000.00,250000.00,135200.00,9360.00,10500.00,9270.00,93600.00,72800.00,77250.00,1818.00,578.05,276.46,472.12,3.88,1950.00,4.20,6.40,1.60,2.10,47.00,80.00,570.00,flowering,curcurbits
white button mushrooms,70700.00,51000.00,61800.00,50500.00,41600.00,41600.00,1050.00,1236.00,1020.00,10500.00,8320.00,8400.00,157.50,389.56,47.12,559.54,6.72,560.00,6.00,6.50,1.10,1.60,25.00,61.00,280.00,vegetative,mushrooms
white button mushrooms,36050.00,25750.00,30900.00,26000.00,20800.00,20200.00,505.00,612.00,510.00,5000.00,4080.00,4040.00,91.80,999.03,395.84,646.97,4.66,460.00,6.00,6.50,0.90,1.30,23.00,66.00,230.00,seedling,mushrooms
white button mushrooms,36400.00,25000.00,30600.00,25500.00,21000.00,21000.00,520.00,612.00,520.00,5150.00,4120.00,4080.00,94.50,1121.55,233.11,199.34,4.03,460.00,6.00,6.50,1.00,1.40,23.00,66.00,230.00,harvesting,mushrooms
white button mushrooms,105000.00,78000.00,92700.00,78750.00,61800.00,61200.00,1560.00,1890.00,1575.00,15150.00,12240.00,12120.00,250.00,1165.53,115.61,629.49,5.17,660.00,6.00,6.50,0.90,1.30,27.00,56.00,330.00,flowering,mushrooms
witch hazel,123600.00,61200.00,100000.00,82400.00,61200.00,52500.00,1050.00,1248.00,1010.00,12480.00,10500.00,6300.00,156.00,226.19,126.45,220.32,7.15,560.00,6.00,6.50,1.00,1.50,24.00,62.00,270.00,vegetative,multipurpose
witch hazel,62400.00,31500.00,50500.00,41200.00,30300.00,25250.00,500.00,606.00,510.00,6180.00,5000.00,3120.00,80.00,832.52,124.62,587.52,9.01,460.00,6.00,6.50,1.00,1.50,22.00,67.00,220.00,seedling,multipurpose
witch hazel,61800.00,30900.00,51000.00,42000.00,31500.00,25250.00,515.00,630.00,520.00,6000.00,5100.00,3030.00,83.20,1033.58,232.48,807.84,6.94,460.00,6.00,6.50,1.40,1.90,22.00,67.00,220.00,harvesting,multipurpose
witch hazel,181800.00,94500.00,150000.00,122400.00,93600.00,77250.00,1530.00,1890.00,1560.00,18360.00,15150.00,9090.00,230.00,791.68,198.97,821.83,6.57,660.00,6.00,6.50,1.30,1.80,26.00,57.00,320.00,flowering,multipurpose
yellow bell peppers,315000.00,154500.00,378000.00,180000.00,93600.00,45000.00,2520.00,3672.00,2496.00,18540.00,9090.00,9090.00,454.50,348.72,240.33,405.67,7.76,1200.00,5.80,6.50,1.20,1.70,28.00,60.00,350.00,vegetative,fruitables
yellow bell peppers,105000.00,52500.00,120000.00,60000.00,31200.00,15150.00,816.00,1260.00,824.00,6060.00,3090.00,3060.00,154.50,402.12,295.31,356.71,4.85,600.00,5.80,6.50,0.70,1.10,25.00,65.00,300.00,seedling,fruitables
yellow bell peppers,104000.00,51500.00,123600.00,61800.00,30000.00,15750.00,800.00,1260.00,816.00,6000.00,3120.00,3150.00,156.00,367.57,200.28,349.72,8.74,600.00,5.80,6.50,0.80,1.30,25.00,65.00,300.00,harvesting,fruitables
yellow bell peppers,525000.00,260000.00,612000.00,300000.00,150000.00,76500.00,4080.00,6300.00,4040.00,31500.00,15000.00,15150.00,600.00,405.27,35.81,1224.00,7.59,1800.00,5.80,6.50,0.70,1.10,30.00,55.00,400.00,flowering,fruitables
yellow cherry tomatoes,303000.00,151500.00,367200.00,183600.00,90000.00,45000.00,2448.00,3780.00,2472.00,18000.00,9270.00,9270.00,463.50,311.02,81.68,262.29,9.10,1200.00,5.80,6.50,1.00,1.50,28.00,60.00,350.00,vegetative,fruitables
yellow cherry tomatoes,100000.00,50500.00,121200.00,61200.00,30000.00,15600.00,800.00,1260.00,816.00,6060.00,3060.00,3030.00,153.00,301.59,150.80,489.60,4.80,600.00,5.80,6.50,0.80,1.30,25.00,65.00,300.00,seedling,fruitables
yellow cherry tomatoes,103000.00,52000.00,121200.00,61200.00,30300.00,15750.00,816.00,1224.00,840.00,6240.00,3000.00,3060.00,153.00,298.45,55.29,944.23,4.89,600.00,5.80,6.50,1.20,1.70,25.00,65.00,300.00,harvesting,fruitables
yellow cherry tomatoes,500000.00,257500.00,606000.00,309000.00,156000.00,78750.00,4160.00,6180.00,4120.00,31500.00,15600.00,15750.00,606.00,169.65,302.38,314.74,4.27,1800.00,5.80,6.50,1.60,2.10,30.00,55.00,400.00,flowering,fruitables
yellow squash,357000.00,200000.00,400000.00,228800.00,121200.00,66300.00,4040.00,5150.00,4040.00,40000.00,25750.00,27270.00,800.00,923.63,181.43,332.23,5.81,1240.00,4.70,6.60,2.00,2.50,35.00,65.00,400.00,vegetative,curcurbits
yellow squash,156000.00,84000.00,170000.00,90900.00,45900.00,30300.00,2040.00,2575.00,2080.00,15000.00,10000.00,12120.00,303.00,289.03,240.86,1112.10,5.27,680.00,5.00,6.40,1.50,2.00,30.00,75.00,370.00,seedling,curcurbits
yellow squash,154500.00,92700.00,175100.00,102000.00,51500.00,35350.00,2575.00,3030.00,2525.00,20200.00,15150.00,17850.00,367.50,329.87,164.93,1077.12,7.01,690.00,4.80,6.20,1.50,2.00,32.00,80.00,390.00,harvesting,curcurbits
yellow squash,545400.00,329600.00,640500.00,357000.00,190000.00,104000.00,6060.00,7070.00,6300.00,61800.00,40400.00,45450.00,1224.00,329.87,82.47,514.08,4.19,1890.00,4.20,6.80,2.50,3.00,38.00,60.00,470.00,flowering,curcurbits
zucchini,346800.00,190000.00,393900.00,226600.00,124800.00,66300.00,3500.00,4545.00,3500.00,36750.00,26000.00,27270.00,714.00,452.39,106.81,1070.13,4.63,1230.00,4.80,6.70,2.00,2.50,33.00,63.00,390.00,vegetative,curcurbits
zucchini,147000.00,71400.00,161600.00,81600.00,40800.00,25750.00,1515.00,2100.00,1575.00,12240.00,7000.00,8400.00,262.50,1121.55,258.40,524.57,3.15,670.00,5.30,6.20,1.50,2.00,28.00,70.00,350.00,seedling,curcurbits
zucchini,144200.00,81600.00,166400.00,91800.00,45000.00,30900.00,2040.00,2600.00,2040.00,15000.00,10000.00,12480.00,303.00,565.49,192.42,430.15,6.28,680.00,5.00,6.40,1.50,2.00,30.00,75.00,370.00,harvesting,curcurbits
zucchini,530000.00,310000.00,590000.00,346500.00,181800.00,95950.00,5555.00,6565.00,5720.00,56100.00,35000.00,40800.00,1155.00,339.29,59.69,1133.08,7.78,1880.00,4.30,6.90,2.50,3.00,36.00,57.00,460.00,flowering,curcurbits
