crop_id,crop_name,crop_temp,crop_humidity,crop_ph,crop_nitrogen,crop_phosphorus,crop_potassium,crop_calcium,crop_magnesium,crop_sulfur,crop_copper,crop_chlorine,crop_boron,crop_iron,crop_zinc,crop_manganese,crop_molybdenum,crop_nickel,crop_cobalt,crop_sodium,crop_ec,crop_light,crop_growth_stage,crop_type
2880,radish,23.58101,353.40604,6.63931,71.84826,19.48986,9.74519,3.01595,0.19596,4.9845,0.50057,0.49879,0.49994,0.49908,0.50069,0.50294,0.49867,0.4494,0.62526,0.63894,3.0201,549.91428,seeding,cruciferous_vegetables
2881,radish,24.95269,360.14864,7.90561,75.0759,21.37257,9.90843,3.01755,0.21614,5.03865,0.50038,0.49941,0.5036,0.49751,0.50126,0.50023,0.50075,0.52107,0.46837,0.77658,1.95885,611.34924,vegetative,cruciferous_vegetables
2882,radish,24.85495,347.50969,8.95332,72.1086,19.92015,9.86447,2.98829,0.20007,4.98687,0.49951,0.50021,0.49841,0.49946,0.49781,0.50088,0.50058,0.52096,0.471,0.74322,3.71301,462.94413,flowering,cruciferous_vegetables
2883,radish,25.10201,358.74823,6.43938,77.72531,21.42697,10.11682,3.00767,0.20138,4.98722,0.49632,0.50111,0.49974,0.4999,0.49894,0.49777,0.50305,0.47296,0.74851,1.38869,2.84002,554.35305,harvesting,cruciferous_vegetables
2884,radish,23.80501,356.78119,7.01487,74.01837,17.05654,10.03652,3.00138,0.20146,4.98066,0.49832,0.50001,0.49778,0.50004,0.50042,0.50076,0.50139,0.50394,0.69455,0.48051,2.10768,565.68098,seeding,cruciferous_vegetables
2885,radish,25.86406,349.4772,6.88893,78.26315,20.35893,9.81471,3.0124,0.19595,4.98759,0.50227,0.50011,0.49968,0.49967,0.5032,0.49745,0.50026,0.47237,0.38855,1.03849,0.80529,407.09604,vegetative,cruciferous_vegetables
2886,radish,25.07877,333.86019,7.20286,69.0614,19.07793,10.1617,3.0158,0.20427,4.96361,0.50112,0.50239,0.50107,0.50126,0.49979,0.50308,0.50194,0.49402,0.45128,0.83928,3.01069,603.99787,flowering,cruciferous_vegetables
2887,radish,26.76413,354.44394,7.60333,72.52281,18.71139,10.2459,3.00689,0.2188,5.01311,0.50307,0.49996,0.50154,0.502,0.50289,0.50075,0.49878,0.48628,0.41849,0.69663,1.61109,676.01761,harvesting,cruciferous_vegetables
2888,radish,24.57834,353.92431,6.49312,75.68672,20.52388,9.55864,3.01709,0.20142,4.99853,0.502,0.49977,0.50224,0.4979,0.49833,0.49715,0.50227,0.54016,0.58333,0.82426,0.67247,463.46805,seeding,cruciferous_vegetables
2889,radish,23.91483,347.40271,7.56965,72.99941,23.0692,10.22322,2.99992,0.18328,4.9909,0.50045,0.49751,0.50063,0.49891,0.49931,0.50177,0.4983,0.48195,0.57278,1.17691,1.69139,529.1104,vegetative,cruciferous_vegetables
2890,radish,24.82082,347.74679,8.59874,64.94923,21.50182,9.64172,2.98705,0.17815,4.97513,0.49672,0.49964,0.5008,0.50089,0.50129,0.50082,0.50102,0.47075,0.44473,0.94629,2.21629,413.1589,flowering,cruciferous_vegetables
2891,radish,23.7695,349.11721,5.82753,76.29813,18.92634,9.87379,3.01474,0.21506,5.0025,0.50059,0.4964,0.49789,0.5018,0.50173,0.50053,0.50129,0.51444,0.33892,0.92375,2.6816,420.7964,harvesting,cruciferous_vegetables
2892,radish,24.7681,343.35088,8.01245,78.66645,19.0585,9.65092,3.04094,0.17907,4.99422,0.50279,0.50102,0.50156,0.49973,0.50087,0.5008,0.49944,0.54959,0.36794,0.89393,2.36423,574.59585,seeding,cruciferous_vegetables
2893,radish,26.82229,355.83391,7.50779,75.17915,17.67866,10.34483,2.99012,0.20155,5.02791,0.49962,0.49934,0.49805,0.49896,0.49907,0.49996,0.50131,0.48217,0.68389,0.87802,1.61325,678.23043,vegetative,cruciferous_vegetables
2894,radish,25.19127,359.08894,7.37377,77.56461,17.59255,9.9703,3.00257,0.17986,5.01099,0.50079,0.49823,0.50214,0.49775,0.5015,0.49984,0.50117,0.47702,0.64837,0.74413,3.89357,435.71159,flowering,cruciferous_vegetables
2895,radish,24.98182,357.25383,7.79761,81.84259,17.87169,10.00026,2.99823,0.19785,4.98265,0.50194,0.50069,0.50103,0.50004,0.50119,0.49991,0.50363,0.51493,0.52626,0.91593,2.79783,481.5496,harvesting,cruciferous_vegetables
2896,radish,25.8728,322.93157,8.36484,70.63418,21.47917,10.09912,2.99998,0.21686,5.00554,0.49877,0.49792,0.50114,0.50188,0.50284,0.50152,0.49834,0.53513,0.45858,0.29598,0.18437,566.78389,seeding,cruciferous_vegetables
2897,radish,26.15029,361.75682,7.4198,73.74475,20.81696,9.93053,3.04519,0.20336,4.99508,0.4998,0.49844,0.50023,0.49795,0.50021,0.50043,0.50053,0.49245,0.4146,0.45148,3.7142,516.58179,vegetative,cruciferous_vegetables
2898,raspberries,26.33514,339.19784,8.69213,72.6613,20.2721,9.88948,2.99003,0.19828,5.00474,0.50226,0.49823,0.50174,0.49947,0.50003,0.4995,0.49704,0.46484,0.43361,0.59804,2.67705,555.92958,flowering,fruitables
2899,raspberries,25.07817,336.93453,6.38149,68.40139,17.75372,10.02304,2.99022,0.19477,4.96375,0.50284,0.50153,0.49934,0.5014,0.49802,0.49513,0.50157,0.49551,0.44443,0.80684,3.85205,487.50923,harvesting,fruitables
2900,raspberries,27.04743,351.13135,7.0771,74.33946,21.15232,10.03043,2.97937,0.19341,5.00948,0.50188,0.49947,0.50114,0.49986,0.50155,0.50001,0.4995,0.48171,0.54594,0.61041,2.24964,749.90727,seeding,fruitables
2901,raspberries,22.67667,346.58424,8.14438,71.43259,22.81437,9.88025,2.99313,0.21202,5.02882,0.4982,0.49945,0.4996,0.49911,0.49884,0.49936,0.50222,0.52186,0.54104,0.98209,1.47952,559.66706,vegetative,fruitables
2902,raspberries,26.57951,354.09648,7.28693,67.59419,21.97253,9.97235,2.97442,0.21575,5.01177,0.49899,0.49873,0.49832,0.50266,0.50184,0.50266,0.4995,0.51906,0.47479,0.55604,0.73969,490.10738,flowering,fruitables
2903,raspberries,26.19184,347.84004,6.91963,69.01855,21.55539,9.86748,3.035,0.204,4.98471,0.4987,0.5,0.50093,0.50249,0.49998,0.49859,0.49637,0.50997,0.44958,1.37059,1.58784,588.79373,harvesting,fruitables
2904,raspberries,25.8979,362.50483,7.5425,77.63971,19.94238,10.1652,3.01848,0.21735,5.03442,0.50194,0.49862,0.49859,0.4995,0.50104,0.49712,0.49891,0.47266,0.54187,0.10158,0.64238,607.17917,seeding,fruitables
2905,raspberries,23.62374,363.21095,6.59259,77.93828,19.50734,9.84583,2.99375,0.19532,4.99659,0.50222,0.50113,0.49975,0.49907,0.50261,0.49922,0.49922,0.51744,0.62738,0.7645,1.8582,519.63006,vegetative,fruitables
2906,raspberries,26.5816,340.58224,6.99582,76.18984,17.81236,10.02059,2.98467,0.20144,5.02558,0.50103,0.50044,0.49914,0.49986,0.49956,0.49943,0.49945,0.49959,0.41339,0.23501,2.82266,605.00006,flowering,fruitables
2907,raspberries,25.72697,347.76236,6.73992,73.84253,18.79194,10.11936,3.00401,0.20008,4.9865,0.50139,0.5008,0.50176,0.50204,0.4995,0.5018,0.50052,0.49586,0.46733,0.74142,2.29163,669.10427,harvesting,fruitables
2908,raspberries,22.12999,340.21062,6.906,73.10572,18.32485,10.01811,2.99127,0.19343,5.00225,0.50149,0.50028,0.49989,0.50082,0.49921,0.49943,0.49722,0.48392,0.66904,0.4272,0.954,473.31444,seeding,fruitables
2909,raspberries,26.73523,361.99806,6.74674,70.50591,19.25522,10.09075,3.0133,0.20126,5.0264,0.49746,0.50028,0.49702,0.49787,0.501,0.50047,0.49761,0.49059,0.36112,0.41157,1.91644,475.12575,vegetative,fruitables
2910,raspberries,25.63066,332.54431,7.15702,75.83003,18.78688,9.92543,2.97761,0.21814,4.9892,0.49831,0.49777,0.50217,0.49874,0.49939,0.49966,0.50208,0.49099,0.54311,0.43608,3.24696,461.67872,flowering,fruitables
2911,raspberries,22.93803,331.32678,6.59488,70.94948,18.57391,9.80829,2.98766,0.19205,5.03265,0.50195,0.50104,0.4991,0.49812,0.50308,0.50149,0.50038,0.47888,0.47524,0.88347,0.72336,386.64585,harvesting,fruitables
2912,raspberries,25.5133,342.5031,6.86085,73.67329,21.78752,9.8538,2.96501,0.21286,4.97892,0.50015,0.50431,0.50129,0.50125,0.50085,0.49948,0.49802,0.46978,0.67129,0.91297,2.62533,610.98788,seeding,fruitables
2913,raspberries,23.9372,321.87606,8.2517,77.12731,21.5208,9.5996,2.96974,0.19057,5.01326,0.50018,0.49881,0.50149,0.50266,0.49939,0.50009,0.4993,0.51082,0.62519,0.92985,1.434,433.73224,vegetative,fruitables
2914,raspberries,24.37412,350.25237,5.7189,72.83568,17.61844,10.18372,3.0449,0.19709,5.00789,0.49848,0.49812,0.49749,0.49953,0.50116,0.49873,0.5003,0.48907,0.62383,0.92421,2.07478,569.86622,flowering,fruitables
2915,raspberries,26.54158,361.21743,6.87723,75.24885,21.43386,9.97042,2.98488,0.18252,4.97294,0.501,0.49929,0.49913,0.50193,0.49882,0.50207,0.50002,0.50725,0.58958,0.63243,1.56119,284.78083,harvesting,fruitables
2916,raspberries,26.30435,341.9549,6.31385,68.30132,21.57517,10.02372,2.97436,0.19455,4.97674,0.49813,0.49955,0.49843,0.49746,0.50073,0.50136,0.49911,0.5472,0.65587,0.88308,2.42925,577.31699,seeding,fruitables
2917,raspberries,24.41944,367.07698,7.46766,72.90056,18.06831,9.83246,2.9978,0.19847,4.99563,0.49902,0.49854,0.49709,0.50024,0.49853,0.50258,0.50055,0.50318,0.5544,0.98301,2.82147,451.2014,vegetative,fruitables
2918,raspberries,25.31142,350.42541,7.48277,80.63888,16.82409,9.97095,3.02219,0.2108,4.99991,0.50328,0.4982,0.49964,0.5016,0.49853,0.49911,0.49842,0.50631,0.53695,0.62456,1.31378,677.38731,flowering,fruitables
2919,redbellpeppers,25.32976,343.28618,6.39546,74.44686,21.83578,10.03668,3.00049,0.18844,4.943,0.49952,0.50179,0.49843,0.5039,0.4994,0.49899,0.49939,0.49881,0.47278,0.27389,1.16953,635.97283,harvesting,fruitables
2920,redbellpeppers,27.59642,358.61473,5.85552,70.00279,18.75499,10.05731,2.99265,0.19687,5.00751,0.49779,0.49966,0.49735,0.4969,0.49708,0.50434,0.49873,0.50537,0.57459,0.69104,1.38821,608.98074,seeding,fruitables
2921,redbellpeppers,26.06874,352.10108,7.35487,72.51398,20.46171,9.91097,3.00198,0.19474,5.03856,0.50119,0.50324,0.50201,0.5049,0.50198,0.50089,0.50252,0.47454,0.47418,0.73946,1.80888,518.17301,vegetative,fruitables
2922,redbellpeppers,26.27172,351.12821,7.18425,67.47577,20.75159,9.93442,2.95862,0.20349,4.9698,0.50083,0.50119,0.50082,0.49889,0.50126,0.50026,0.49745,0.53844,0.46151,0.49318,3.76788,631.64627,flowering,fruitables
2923,redbellpeppers,22.22384,355.69597,7.0405,64.63827,20.34209,9.96522,2.96816,0.18893,5.0224,0.49885,0.49949,0.49984,0.4983,0.49945,0.49812,0.49997,0.48287,0.63903,0.82095,1.83524,363.27844,harvesting,fruitables
2924,redbellpeppers,26.24454,342.44988,7.61767,73.78354,21.19063,10.31162,2.99029,0.17944,5.01237,0.49763,0.49998,0.49912,0.5019,0.49955,0.49944,0.49781,0.48702,0.42571,1.13904,2.62763,603.60123,seeding,fruitables
2925,redbellpeppers,24.29958,370.03665,6.42409,78.66718,21.62715,9.96658,3.00479,0.1857,5.01783,0.49713,0.5002,0.49941,0.50107,0.50214,0.4985,0.50212,0.51367,0.5639,0.76495,1.36906,572.17991,vegetative,fruitables
2926,redbellpeppers,24.16899,338.77946,5.62547,67.61173,18.84956,10.08221,2.99059,0.19571,4.93842,0.50209,0.49902,0.50115,0.4994,0.49781,0.50001,0.49971,0.49644,0.5212,0.73648,1.03837,325.9911,flowering,fruitables
2927,redbellpeppers,24.83869,342.58983,6.72589,69.73857,16.92289,9.62591,2.95931,0.21014,4.99079,0.50034,0.49954,0.49795,0.50278,0.5029,0.49835,0.50009,0.50205,0.50575,0.22722,3.30545,406.71527,harvesting,fruitables
2928,redbellpeppers,24.90879,352.23783,7.30181,67.41778,19.57902,9.85886,3.005,0.19569,5.01228,0.50223,0.5017,0.49943,0.4994,0.50253,0.50095,0.50076,0.50942,0.32174,0.33945,3.10527,507.19769,seeding,fruitables
2929,redbellpeppers,24.9494,335.53669,6.15365,72.78084,17.55502,10.03178,2.97624,0.19929,5.02822,0.50126,0.50421,0.50152,0.50116,0.50125,0.49758,0.50097,0.51203,0.59077,0.87652,1.90042,464.17395,vegetative,fruitables
2930,redbellpeppers,27.05872,355.73328,7.10491,71.78382,19.63265,9.96535,3.00189,0.20055,5.01645,0.49617,0.50029,0.49778,0.50217,0.49736,0.50039,0.50026,0.51275,0.58975,0.65788,0.91897,578.09072,flowering,fruitables
2931,redbellpeppers,24.73611,351.41967,8.68384,71.23635,19.29135,9.95317,2.97668,0.19827,4.95493,0.5003,0.49808,0.4986,0.50209,0.5025,0.49898,0.50004,0.49832,0.60876,0.6979,3.01724,677.4134,harvesting,fruitables
2932,redbellpeppers,24.96831,352.97694,8.2215,68.58235,20.16659,10.00619,2.99631,0.21051,4.95146,0.50185,0.50211,0.5006,0.49962,0.49975,0.49717,0.50157,0.50278,0.30963,0.68822,3.56293,324.97809,seeding,fruitables
2933,redbellpeppers,24.14567,348.58779,7.54317,68.57833,19.18126,9.89232,3.01354,0.18532,4.99599,0.4998,0.49671,0.50253,0.50076,0.49918,0.499,0.49788,0.51295,0.55342,0.69346,2.31084,686.21573,vegetative,fruitables
2934,redbellpeppers,24.90103,345.34223,6.01514,69.82729,18.94605,10.33367,2.97963,0.20163,4.9588,0.50248,0.50045,0.49882,0.49993,0.50121,0.5003,0.50016,0.46964,0.33377,0.2985,3.41679,882.36355,flowering,fruitables
2935,redbellpeppers,25.77221,354.24692,6.32623,69.76612,20.45097,10.10276,2.99478,0.21608,4.98487,0.50351,0.49769,0.50131,0.49953,0.49911,0.49947,0.49728,0.50683,0.61023,0.90499,2.10418,497.03846,harvesting,fruitables
2936,redbellpeppers,24.41742,347.06815,8.49396,70.0995,19.39179,10.09877,2.99653,0.20242,5.03163,0.50027,0.50017,0.498,0.50027,0.5015,0.50059,0.50069,0.51317,0.57083,0.74288,1.93126,501.1282,seeding,fruitables
2937,redbellpeppers,22.83659,341.77776,7.09754,75.02466,21.30668,10.05652,3.00493,0.19272,4.98029,0.50369,0.49852,0.4975,0.50125,0.49965,0.49903,0.50292,0.46456,0.41489,0.61668,3.86928,490.5838,vegetative,fruitables
2938,redbellpeppers,26.97878,349.0073,6.97126,69.8532,20.40781,10.13032,3.00592,0.20185,5.02472,0.49969,0.50153,0.49928,0.49824,0.50011,0.49852,0.49774,0.52406,0.44601,1.34704,1.61039,457.29317,flowering,fruitables
2939,redbellpeppers,24.70882,352.93615,7.65318,66.54696,21.79964,9.80315,3.00213,0.2034,4.96466,0.49936,0.50016,0.50199,0.50022,0.49722,0.50109,0.49976,0.52848,0.386,0.2491,0.55613,585.83167,harvesting,fruitables
2940,redcherrytomatoes,23.71969,359.89637,6.86504,76.40148,19.08759,10.19118,3.04718,0.19304,5.00079,0.50165,0.50012,0.49734,0.4998,0.49818,0.50006,0.49718,0.50869,0.43551,0.6122,2.09813,475.30817,seeding,fruitables
2941,redcherrytomatoes,26.10823,357.01092,6.96727,72.4347,20.38293,10.10633,2.95458,0.18832,4.99061,0.49916,0.50175,0.49819,0.49967,0.49928,0.49931,0.49954,0.49069,0.53095,0.06164,2.40233,854.31276,vegetative,fruitables
2942,redcherrytomatoes,24.98023,353.47859,6.72601,72.16992,17.98725,10.09999,2.99227,0.20904,5.01636,0.49898,0.49865,0.49961,0.49987,0.50152,0.49839,0.50164,0.51013,0.50129,1.16918,2.57753,520.16758,flowering,fruitables
2943,redcherrytomatoes,23.40309,351.57851,6.74929,70.56307,21.30597,10.01893,3.00658,0.17897,4.998,0.49958,0.49939,0.50082,0.50115,0.50035,0.50018,0.49957,0.47365,0.42118,0.45008,1.67542,461.53959,harvesting,fruitables
2944,redcherrytomatoes,24.7465,342.54119,7.97945,74.0525,17.37425,9.84298,3.00372,0.21255,5.03518,0.50148,0.49932,0.50029,0.50081,0.49983,0.49652,0.49953,0.47323,0.61432,0.14964,0.40721,481.90645,seeding,fruitables
2945,redcherrytomatoes,26.2567,360.95644,7.97929,65.69169,18.94024,10.17277,2.97662,0.1932,4.97877,0.49909,0.49705,0.50163,0.50088,0.50235,0.499,0.499,0.52626,0.55876,0.81537,1.37904,375.39808,vegetative,fruitables
2946,redcherrytomatoes,24.39381,348.97879,7.89843,67.54488,19.14367,9.98838,2.99917,0.19144,4.99524,0.50173,0.50005,0.49838,0.50121,0.50026,0.49829,0.50162,0.52811,0.65169,0.42979,2.15974,610.19795,flowering,fruitables
2947,redcherrytomatoes,24.4386,337.48766,7.94651,76.20385,22.00254,9.99286,2.97857,0.21683,4.98079,0.49975,0.49875,0.49904,0.50092,0.50034,0.5,0.49917,0.48646,0.41654,1.11782,2.01707,896.63544,harvesting,fruitables
2948,redcherrytomatoes,24.7799,341.26248,7.5438,69.73244,18.43772,10.17749,3.0488,0.19335,5.0222,0.50085,0.4988,0.49863,0.50122,0.49933,0.5008,0.50274,0.53747,0.37916,0.51794,1.74853,486.64701,seeding,fruitables
2949,redcherrytomatoes,25.68505,337.53627,8.52124,64.12156,20.6958,9.79185,2.98386,0.19494,4.99551,0.50054,0.50028,0.50053,0.49824,0.4989,0.49826,0.5004,0.51539,0.69944,1.05339,2.44284,474.0416,vegetative,fruitables
2950,redcherrytomatoes,23.80815,353.27871,6.75242,70.71613,19.35204,10.0231,2.98308,0.20862,4.99891,0.49958,0.49732,0.50062,0.4982,0.4988,0.50065,0.50065,0.54543,0.59724,0.60653,3.45352,469.46776,flowering,fruitables
2951,redcherrytomatoes,23.64761,347.07569,7.597,69.72333,21.3298,10.19378,2.99033,0.2018,5.00296,0.49798,0.50162,0.4964,0.50181,0.50206,0.49838,0.49972,0.45208,0.45272,0.73861,2.58669,655.5191,harvesting,fruitables
2952,redcherrytomatoes,25.42144,359.10926,6.96182,73.54031,20.62384,9.65532,3.0213,0.21412,4.9893,0.49995,0.50009,0.49859,0.49978,0.5012,0.49871,0.50115,0.50489,0.46595,0.43795,0.47185,520.24289,seeding,fruitables
2953,redcherrytomatoes,27.5306,342.99221,6.77847,78.85165,19.04964,9.89493,3.01328,0.21508,4.97962,0.50032,0.49944,0.49887,0.49934,0.50027,0.50164,0.5025,0.49468,0.46306,0.91838,0.22084,484.40436,vegetative,fruitables
2954,redcherrytomatoes,25.947,362.00965,7.86671,65.97644,18.81431,10.21028,2.97546,0.1879,5.04549,0.4994,0.49768,0.50033,0.5015,0.50312,0.49914,0.49873,0.47397,0.56432,0.85986,2.49032,588.45496,flowering,fruitables
2955,redcherrytomatoes,24.37256,355.71145,8.0549,71.90334,19.03937,10.28251,3.00029,0.1923,4.98933,0.49806,0.49941,0.50043,0.50199,0.50265,0.50368,0.50038,0.5135,0.64951,0.99478,3.22813,513.16587,harvesting,fruitables
2956,redcherrytomatoes,25.30285,354.23185,9.1292,68.70817,18.07232,10.0947,2.9638,0.19326,5.02585,0.50104,0.50073,0.49923,0.49854,0.49899,0.49779,0.50084,0.49775,0.62658,0.74853,2.82361,587.54152,seeding,fruitables
2957,redcherrytomatoes,25.39119,356.93362,6.47596,68.88648,21.80139,9.91366,2.98503,0.1994,4.95641,0.49971,0.50099,0.50115,0.49647,0.50072,0.50285,0.49969,0.51133,0.57104,0.37987,3.17966,480.82,vegetative,fruitables
2958,redcherrytomatoes,24.44418,335.25899,7.35066,76.24544,21.38083,9.70481,2.98131,0.19003,4.99156,0.50062,0.50098,0.49718,0.50016,0.49978,0.49971,0.50278,0.49577,0.5971,0.55332,2.41707,667.01149,flowering,fruitables
2959,redcherrytomatoes,25.04734,353.59704,6.84731,76.0718,19.80239,9.80913,3.01864,0.21533,5.00416,0.50028,0.50126,0.50017,0.49899,0.50071,0.50118,0.50002,0.47899,0.47802,0.70644,2.20999,670.00348,harvesting,fruitables
2960,redcherrytomatoes,24.78968,352.48158,7.72435,66.91311,20.99533,9.98005,2.99692,0.19981,5.01914,0.50029,0.50305,0.50054,0.49936,0.4998,0.5012,0.49883,0.48528,0.68259,1.05081,2.26872,647.27472,seeding,fruitables
2961,redchili,22.67991,339.04021,7.16796,71.07643,19.22887,9.973,3.01641,0.18186,4.9419,0.50333,0.49877,0.49849,0.49905,0.49716,0.50059,0.49912,0.48936,0.44571,0.36186,1.5764,829.53715,vegetative,fruitables
2962,redchili,25.0213,348.52071,6.41711,72.98047,18.76062,9.88576,2.95589,0.18548,5.02716,0.50178,0.50221,0.49743,0.49965,0.49997,0.50047,0.50297,0.53184,0.44197,0.27073,1.98768,768.52636,flowering,fruitables
2963,redchili,25.62445,347.95956,7.61751,66.30608,19.11843,10.10394,3.03138,0.21287,5.01229,0.49767,0.49986,0.49791,0.49969,0.50008,0.49989,0.49969,0.47256,0.44749,0.54458,1.72117,394.06938,harvesting,fruitables
2964,redchili,23.69736,340.6558,6.61484,71.37341,22.23747,10.26273,3.01132,0.1935,4.98839,0.49932,0.50139,0.50066,0.50009,0.50052,0.50093,0.49967,0.47229,0.59271,0.50607,0.47279,479.5904,seeding,fruitables
2965,redchili,24.71612,353.28999,7.89368,63.75799,17.11175,9.98062,2.9992,0.19408,4.98003,0.50261,0.50011,0.501,0.50457,0.49875,0.50161,0.50044,0.45169,0.31779,0.50089,2.39449,440.86854,vegetative,fruitables
2966,redchili,25.11244,338.2221,6.63298,72.04917,20.59571,9.89634,3.01331,0.19867,5.03235,0.49986,0.49933,0.49949,0.49841,0.49945,0.4978,0.50297,0.50242,0.59466,0.47563,1.59939,547.50412,flowering,fruitables
2967,redchili,24.20222,344.06569,6.58559,69.03024,19.64415,10.15553,3.03265,0.18527,4.98169,0.49959,0.49851,0.50267,0.49798,0.49864,0.49981,0.49952,0.50936,0.382,0.43823,3.11135,445.44389,harvesting,fruitables
2968,redchili,25.05151,354.58563,5.88736,69.38983,19.49547,9.95299,2.98929,0.21242,4.9901,0.49721,0.49975,0.49671,0.49739,0.50209,0.50135,0.49945,0.50022,0.649,0.88896,1.98501,515.64845,seeding,fruitables
2969,redchili,25.17628,352.288,7.40744,73.39333,19.34179,10.19496,2.98663,0.21651,5.00597,0.49957,0.50026,0.49807,0.50102,0.49945,0.49585,0.4978,0.49545,0.54664,0.8811,0.25645,593.91873,vegetative,fruitables
2970,redchili,24.38911,352.21491,6.53811,66.42865,20.25498,9.76277,2.98714,0.17471,5.00302,0.50081,0.50136,0.49906,0.50077,0.49663,0.4982,0.49827,0.48481,0.4607,0.95145,1.37662,898.36751,flowering,fruitables
2971,redchili,23.29308,322.99494,5.75452,66.7149,19.10598,9.98879,2.99382,0.20285,4.97737,0.50194,0.50123,0.50147,0.49882,0.50095,0.50075,0.49397,0.49745,0.4955,0.47191,1.8557,518.22151,harvesting,fruitables
2972,redchili,25.14801,325.24324,4.92051,72.4286,21.23768,10.10306,2.97064,0.21671,4.98893,0.50245,0.50014,0.50319,0.4989,0.49796,0.50022,0.5009,0.49649,0.58508,0.86111,2.40895,589.95503,seeding,fruitables
2973,redchili,22.49638,342.37812,7.47431,79.74702,19.3278,10.15787,3.01348,0.19725,5.04358,0.50172,0.50324,0.50117,0.497,0.49955,0.50163,0.49845,0.47543,0.4442,0.93288,2.08505,576.71155,vegetative,fruitables
2974,redchili,24.89515,360.03366,7.0442,71.46292,20.44714,9.72794,3.01299,0.18545,4.97058,0.49912,0.5004,0.49969,0.49762,0.49887,0.50064,0.49786,0.48501,0.46899,0.39315,3.26414,341.89846,flowering,fruitables
2975,redchili,25.95922,346.2168,7.08972,72.39752,20.2471,9.97533,3.00375,0.19822,5.0133,0.50171,0.49936,0.4997,0.50007,0.5014,0.5017,0.5,0.5308,0.47903,1.31983,1.05004,506.03616,harvesting,fruitables
2976,redchili,25.74991,354.21881,7.57296,69.32835,23.04599,10.02422,2.97224,0.21335,4.9914,0.50056,0.50086,0.4972,0.50105,0.49858,0.4997,0.50062,0.47711,0.33451,0.87661,2.14293,733.37819,seeding,fruitables
2977,redchili,24.35443,349.4536,6.36671,76.71123,21.08238,10.11574,2.97679,0.19681,5.01124,0.49891,0.50055,0.49962,0.49857,0.49991,0.5012,0.49925,0.46428,0.46231,0.95108,1.73356,619.09947,vegetative,fruitables
2978,redchili,25.16255,354.82915,8.16193,73.00474,19.29551,9.89466,3.03475,0.19942,4.98153,0.50081,0.50148,0.49964,0.49833,0.49836,0.49957,0.49993,0.50278,0.39967,0.93329,1.35891,612.96472,flowering,fruitables
2979,redchili,24.98443,352.66458,5.58406,65.93506,20.05932,9.8713,2.991,0.19264,4.97692,0.50016,0.4979,0.49978,0.49856,0.50085,0.50013,0.50035,0.52424,0.4734,0.87413,2.64582,842.81179,harvesting,fruitables
2980,redchili,23.75022,325.62068,8.09538,73.18617,18.61589,10.4318,2.98004,0.19495,4.99855,0.50111,0.50093,0.5006,0.49846,0.49828,0.4973,0.49976,0.53006,0.39406,0.77547,0.06323,580.26267,seeding,fruitables
2981,redchili,24.74995,337.03263,7.05035,74.35847,18.76658,10.08834,3.001,0.19465,5.00846,0.49974,0.5003,0.49955,0.50113,0.50103,0.49808,0.50037,0.51855,0.68205,0.50897,1.66294,384.28222,vegetative,fruitables
